,value_M
5092,-1.5375891682129184
5093,-0.8182806639107879
5094,-1.2493006652637832
5095,0.0
5096,-1.4910969469945392
5097,-0.07814727111450857
5098,2.190476897984613
5099,1.7688646632466032
5100,2.6950865281694134
5101,1.2321536663951613
5102,0.09503356938230334
5103,2.0062260007117168
5104,-0.5188701567500943
5105,-0.10569992080020062
5106,-1.3431939913028152
5107,-0.5188701567500943
5108,1.7688646632466032
5109,3.825694056445264
5110,-0.608875092836334
5111,-0.7616073895492042
5112,-0.051373648083098564
5113,0.26027532256382296
5114,-0.5628342982688278
5115,-1.084176809635731
5116,-1.3431939913028152
5117,0.18131114481424063
5118,-0.9423900854955806
5119,-0.47680811823172703
5120,0.18131114481424063
5121,0.5773708249660291
5122,0.26027532256382296
5123,0.4004904389470194
5124,0.9979429002108829
5125,0.941789235177173
5126,1.6190791886133866
5127,-0.7616073895492042
5128,1.3059979529570414
5129,-0.6571919930827433
5130,-1.1633662929807496
5131,-0.7616073895492042
5132,-0.025337374222335802
5133,0.09503356938230334
5134,1.1228336811775832
5135,-0.7616073895492042
5136,3.5478474234928514
5137,-0.3977936370413622
5138,0.6294472920588415
5139,0.09503356938230334
5140,2.103505258661656
5141,2.0562998871951033
5142,1.5329348091091326
5143,0.0
5144,1.4371217806165124
5145,-0.3977936370413622
5146,1.4571598952476943
5147,-2.3628220563152116
5148,-1.9389706353557
5149,-1.2493006652637832
5150,-1.1633662929807496
5151,-0.19350537729798564
5152,-0.8182806639107879
5153,0.26027532256382296
5154,0.5773708249660291
5155,1.093231536745501
5156,1.8959644267981177
5157,0.7253934857334133
5158,-0.8783977865783749
5159,-2.4721913811853855
5160,3.2931404238829747
5161,0.9979429002108829
5162,-0.360584550103909
5163,1.5146105176338895
5164,1.374046287348276
5165,-0.7616073895492042
5166,1.0308621491354881
5167,0.5773708249660291
5168,-0.19350537729798564
5169,0.7253934857334133
5170,0.26027532256382296
5171,-0.360584550103909
5172,-0.9423900854955806
5173,1.6190791886133866
5174,1.7688646632466032
5175,-1.2493006652637832
5176,0.09503356938230334
5177,-0.43649457148506393
5178,0.09503356938230334
5179,1.6190791886133866
5180,1.32928019577381
5181,1.374046287348276
5182,-0.1633274222600536
5183,1.6972865867888325
5184,0.5221298424115547
5185,1.7688646632466032
5186,1.093231536745501
5187,1.151470169325582
5188,0.09503356938230334
5189,2.0562998871951033
5190,-0.43649457148506393
5191,-0.29022188677859606
5192,-0.7616073895492042
5193,1.093231536745501
5194,3.2298717907831116
5195,0.8120977646776598
5196,-1.5375891682129184
5197,-0.29022188677859606
5198,0.8911463035928424
5199,-0.32475950800271575
5200,-1.084176809635731
5201,2.716773151944858
5202,-0.5188701567500943
5203,2.305690528034627
5204,1.6972865867888325
5205,1.4166055286471972
5206,3.196134800847068
5207,1.2060783884840856
5208,0.8911463035928424
5209,-0.6571919930827433
5210,0.46332800175040784
5211,-0.22466961788810416
5212,-1.084176809635731
5213,1.6190791886133866
5214,2.7784564242930645
5215,1.2574715021976643
5216,-0.051373648083098564
5217,1.495885072108243
5218,-1.084176809635731
5219,-0.43649457148506393
5220,1.093231536745501
5221,-1.0107743411061376
5222,-0.608875092836334
5223,3.207548161254511
5224,-0.3977936370413622
5225,-0.3977936370413622
5226,-0.10569992080020062
5227,2.190476897984613
5228,-0.22466961788810416
5229,-0.1633274222600536
5230,0.7253934857334133
5231,0.941789235177173
5232,-0.8182806639107879
5233,0.7697913698163996
5234,0.8524959452108115
5235,0.7697913698163996
5236,0.941789235177173
5237,-1.2493006652637832
5238,2.0062260007117168
5239,-0.051373648083098564
5240,-1.6373727343056521
5241,-0.608875092836334
5242,0.09503356938230334
5243,-1.9389706353557
5244,-0.608875092836334
5245,-1.3431939913028152
5246,1.8959644267981177
5247,0.5221298424115547
5248,-2.263529561697161
5249,-0.43649457148506393
5250,-0.29022188677859606
5251,0.7253934857334133
5252,-0.10569992080020062
5253,3.3131026725316386
5254,-1.1633662929807496
5255,0.4004904389470194
5256,3.5333292574254074
5257,0.09503356938230334
5258,0.9979429002108829
5259,0.7253934857334133
5260,-0.7080142990029366
5261,0.3330416938379186
5262,1.8348246597291769
5263,2.305690528034627
5264,-0.6571919930827433
5265,1.282073498719956
5266,-0.608875092836334
5267,2.3743043525579957
5268,1.4166055286471972
5269,0.8524959452108115
5270,2.103505258661656
5271,1.5329348091091326
5272,1.093231536745501
5273,-1.9389706353557
5274,1.7688646632466032
5275,-1.0107743411061376
5276,-0.1340768722641932
5277,1.2060783884840856
5278,0.7697913698163996
5279,-0.1633274222600536
5280,1.32928019577381
5281,0.5773708249660291
5282,1.8959644267981177
5283,0.26027532256382296
5284,-0.22466961788810416
5285,2.0562998871951033
5286,2.305690528034627
5287,0.7697913698163996
5288,0.941789235177173
5289,-0.5188701567500943
5290,1.2060783884840856
5291,0.8524959452108115
5292,2.6498360655326114
5293,-0.07814727111450857
5294,2.6727857376303037
5295,3.071461677142814
5296,2.0062260007117168
5297,-1.084176809635731
5298,-0.051373648083098564
5299,-0.1633274222600536
5300,0.3330416938379186
5301,1.151470169325582
5302,1.3519528891766779
5303,1.8959644267981177
5304,2.716773151944858
5305,2.2307219208800992
5306,0.9281899915426999
5307,-0.8783977865783749
5308,1.5329348091091326
5309,-0.360584550103909
5310,-0.5628342982688278
5311,-0.07814727111450857
5312,-0.608875092836334
5313,1.5329348091091326
5314,-0.6571919930827433
5315,-0.22466961788810416
5316,-1.0107743411061376
5317,-0.7080142990029366
5318,0.941789235177173
5319,3.0152809975598083
5320,1.2060783884840856
5321,-0.29022188677859606
5322,-0.360584550103909
5323,0.8524959452108115
5324,2.190476897984613
5325,1.282073498719956
5326,-0.051373648083098564
5327,0.6786934111100942
5328,0.9979429002108829
5329,1.093231536745501
5330,-0.10569992080020062
5331,1.6190791886133866
5332,1.495885072108243
5333,2.4961405530380456
5334,1.8348246597291769
5335,2.467372826842207
5336,1.282073498719956
5337,-1.084176809635731
5338,0.18131114481424063
5339,-0.22466961788810416
5340,1.0308621491354881
5341,0.0
5342,2.6950865281694134
5343,-0.608875092836334
5344,1.8959644267981177
5345,-0.9423900854955806
5346,0.8120977646776598
5347,0.941789235177173
5348,1.495885072108243
5349,0.6786934111100942
5350,-1.0107743411061376
5351,-1.446616205823723
5352,0.8120977646776598
5353,-0.051373648083098564
5354,1.7688646632466032
5355,1.2321536663951613
5356,0.6786934111100942
5357,0.8120977646776598
5358,2.437532757793046
5359,-0.25688475356734697
5360,-0.051373648083098564
5361,0.09503356938230334
5362,2.103505258661656
5363,-0.7080142990029366
5364,-0.7080142990029366
5365,-0.8182806639107879
5366,-0.8182806639107879
5367,-0.22466961788810416
5368,0.0
5369,1.1792003702035916
5370,-1.4910969469945392
5371,1.282073498719956
5372,2.103505258661656
5373,-0.10569992080020062
5374,1.7688646632466032
5375,1.2321536663951613
5376,0.18131114481424063
5377,0.09503356938230334
5378,2.2690710869492414
5379,0.18131114481424063
5380,-0.22466961788810416
5381,-0.1340768722641932
5382,0.46332800175040784
5383,2.148145025390787
5384,2.5239083461397214
5385,1.8959644267981177
5386,-0.9423900854955806
5387,-0.07814727111450857
5388,0.6786934111100942
5389,0.5773708249660291
5390,1.9529243294140182
5391,2.6261998004670084
5392,0.6294472920588415
5393,1.0308621491354881
5394,0.26027532256382296
5395,-0.5188701567500943
5396,0.5773708249660291
5397,2.0062260007117168
5398,1.282073498719956
5399,1.6972865867888325
5400,-0.8783977865783749
5401,0.4004904389470194
5402,0.9637518672543439
5403,-0.7616073895492042
5404,1.2060783884840856
5405,0.9637518672543439
5406,-1.4910969469945392
5407,2.406539864041977
5408,0.46332800175040784
5409,0.0
5410,1.2321536663951613
5411,-0.32475950800271575
5412,-0.051373648083098564
5413,0.6294472920588415
5414,1.0625984007532543
5415,-0.10569992080020062
5416,0.09503356938230334
5417,2.0562998871951033
5418,-0.8783977865783749
5419,-0.5628342982688278
5420,1.8348246597291769
5421,1.9529243294140182
5422,1.9529243294140182
5423,1.8348246597291769
5424,1.8348246597291769
5425,3.753407870870893
5426,3.1727798608933826
5427,1.4166055286471972
5428,0.5221298424115547
5429,-1.446616205823723
5430,-1.446616205823723
5431,2.5766994903574556
5432,-1.8077245224037037
5433,-0.10569992080020062
5434,-0.19350537729798564
5435,-0.9423900854955806
5436,0.7697913698163996
5437,0.8911463035928424
5438,-0.8783977865783749
5439,-0.22466961788810416
5440,0.6786934111100942
5441,0.09503356938230334
5442,-2.011287205857718
5443,-0.051373648083098564
5444,-0.8182806639107879
5445,1.8959644267981177
5446,-0.5188701567500943
5447,-0.608875092836334
5448,1.0625984007532543
5449,-0.10569992080020062
5450,2.340725633651285
5451,0.0
5452,-0.5188701567500943
5453,-0.7080142990029366
5454,3.0005695930902454
5455,1.395588466611029
5456,-0.1340768722641932
5457,2.103505258661656
5458,1.6190791886133866
5459,-0.1633274222600536
5460,-0.7616073895492042
5461,1.093231536745501
5462,-0.360584550103909
5463,-0.22466961788810416
5464,3.32288857297773
5465,0.8120977646776598
5466,0.0
5467,-0.5628342982688278
5468,-0.22466961788810416
5469,2.5766994903574556
5470,0.8911463035928424
5471,0.18131114481424063
5472,0.09503356938230334
5473,0.8120977646776598
5474,0.941789235177173
5475,0.941789235177173
5476,0.7697913698163996
5477,-0.29022188677859606
5478,1.7688646632466032
5479,-0.32475950800271575
5480,1.5146105176338895
5481,1.3059979529570414
5482,2.0562998871951033
5483,0.941789235177173
5484,1.8348246597291769
5485,2.0062260007117168
5486,0.09503356938230334
5487,1.6972865867888325
5488,0.5773708249660291
5489,1.8348246597291769
5490,0.941789235177173
5491,0.941789235177173
5492,0.941789235177173
5493,1.9529243294140182
5494,1.7688646632466032
5495,-0.8783977865783749
5496,-0.1633274222600536
5497,-0.6571919930827433
5498,0.7253934857334133
5499,0.8120977646776598
5500,1.8348246597291769
5501,-1.084176809635731
5502,-0.7616073895492042
5503,0.09503356938230334
5504,2.305690528034627
5505,0.5773708249660291
5506,0.8524959452108115
5507,-0.5188701567500943
5508,1.1792003702035916
5509,1.6190791886133866
5510,2.467372826842207
5511,-0.7080142990029366
5512,2.8715453924030294
5513,0.941789235177173
5514,-0.29022188677859606
5515,0.0
5516,-1.1633662929807496
5517,-0.32475950800271575
5518,-1.0107743411061376
5519,-0.5628342982688278
5520,1.6190791886133866
5521,-2.3628220563152116
5522,0.0
5523,1.8348246597291769
5524,3.0848863530536996
5525,-0.608875092836334
5526,0.18131114481424063
5527,1.8959644267981177
5528,-1.7477923522812444
5529,-1.0107743411061376
5530,-0.5628342982688278
5531,-0.7616073895492042
5532,1.6190791886133866
5533,-0.6571919930827433
5534,-0.3977936370413622
5535,-0.29022188677859606
5536,2.6018358812527063
5537,0.26027532256382296
5538,2.305690528034627
5539,-0.051373648083098564
5540,-1.691117486461518
5541,-0.7080142990029366
5542,-0.6571919930827433
5543,1.2321536663951613
5544,-1.1633662929807496
5545,0.8911463035928424
5546,-0.7616073895492042
5547,-0.3977936370413622
5548,1.4371217806165124
5549,-0.6571919930827433
5550,-0.07814727111450857
5551,-0.8182806639107879
5552,1.4571598952476943
5553,1.1792003702035916
5554,1.0625984007532543
5555,-0.1633274222600536
5556,0.4004904389470194
5557,-1.446616205823723
5558,1.8959644267981177
5559,-0.6571919930827433
5560,-0.7616073895492042
5561,-1.1633662929807496
5562,-0.8182806639107879
5563,1.32928019577381
5564,-0.8182806639107879
5565,2.190476897984613
5566,-0.43649457148506393
5567,0.5773708249660291
5568,0.26027532256382296
5569,0.4004904389470194
5570,1.7688646632466032
5571,-0.10569992080020062
5572,0.941789235177173
5573,-0.8182806639107879
5574,-0.1633274222600536
5575,-0.3977936370413622
5576,-0.43649457148506393
5577,-0.10569992080020062
5578,0.9979429002108829
5579,-0.1633274222600536
5580,0.0
5581,-0.5628342982688278
5582,2.6261998004670084
5583,-1.2493006652637832
5584,1.8959644267981177
5585,-0.025337374222335802
5586,-1.2493006652637832
5587,1.7688646632466032
5588,-1.446616205823723
5589,1.374046287348276
5590,-0.47680811823172703
5591,0.0
5592,-0.360584550103909
5593,0.7253934857334133
5594,-0.5188701567500943
5595,-0.07814727111450857
5596,1.6190791886133866
5597,-0.5628342982688278
5598,-1.2493006652637832
5599,-1.5375891682129184
5600,2.2307219208800992
5601,0.09503356938230334
5602,1.395588466611029
5603,0.5773708249660291
5604,-0.6571919930827433
5605,0.8911463035928424
5606,-0.5188701567500943
5607,1.7688646632466032
5608,-0.360584550103909
5609,1.8348246597291769
5610,1.1228336811775832
5611,1.8959644267981177
5612,0.09503356938230334
5613,0.9979429002108829
5614,1.0625984007532543
5615,2.148145025390787
5616,2.9387444194488435
5617,2.2690710869492414
5618,-0.43649457148506393
5619,-0.43649457148506393
5620,-0.6571919930827433
5621,-0.10569992080020062
5622,-1.3431939913028152
5623,-1.446616205823723
5624,-1.9389706353557
5625,1.8959644267981177
5626,2.3743043525579957
5627,3.4722294635019795
5628,3.2515557150716092
5629,0.18131114481424063
5630,3.3131026725316386
5631,2.0062260007117168
5632,0.7253934857334133
5633,3.660904851126922
5634,1.9529243294140182
5635,1.2574715021976643
5636,2.148145025390787
5637,0.8911463035928424
5638,0.18131114481424063
5639,1.8348246597291769
5640,2.190476897984613
5641,1.6190791886133866
5642,3.5691030378241813
5643,2.148145025390787
5644,0.7253934857334133
5645,0.8524959452108115
5646,1.0625984007532543
5647,0.4004904389470194
5648,0.18131114481424063
5649,0.6786934111100942
5650,1.495885072108243
5651,-0.43649457148506393
5652,0.09503356938230334
5653,1.5146105176338895
5654,1.282073498719956
5655,0.6786934111100942
5656,1.9529243294140182
5657,-0.1633274222600536
5658,-0.10569992080020062
5659,-0.8182806639107879
5660,1.6972865867888325
5661,1.395588466611029
5662,0.3330416938379186
5663,1.9529243294140182
5664,1.374046287348276
5665,0.941789235177173
5666,-1.8077245224037037
5667,0.5773708249660291
5668,0.9637518672543439
5669,2.305690528034627
5670,0.18131114481424063
5671,1.2321536663951613
5672,0.0
5673,-0.8182806639107879
5674,0.9637518672543439
5675,-0.7616073895492042
5676,0.26027532256382296
5677,1.3059979529570414
5678,-0.6571919930827433
5679,-1.6373727343056521
5680,0.8911463035928424
5681,2.6498360655326114
5682,0.5221298424115547
5683,0.09503356938230334
5684,-0.9423900854955806
5685,-0.43649457148506393
5686,1.8348246597291769
5687,0.0
5688,1.1228336811775832
5689,0.0
5690,1.6972865867888325
5691,-0.32475950800271575
5692,2.0062260007117168
5693,0.26027532256382296
5694,1.6190791886133866
5695,-0.6571919930827433
5696,0.7697913698163996
5697,-0.25688475356734697
5698,0.6294472920588415
5699,0.8120977646776598
5700,3.0980795268751087
5701,0.09503356938230334
5702,-0.7616073895492042
5703,1.2321536663951613
5704,1.7688646632466032
5705,1.1228336811775832
5706,0.09503356938230334
5707,-0.608875092836334
5708,-0.47680811823172703
5709,-0.025337374222335802
5710,2.103505258661656
5711,-0.1633274222600536
5712,2.340725633651285
5713,-0.10569992080020062
5714,-0.29022188677859606
5715,1.2574715021976643
5716,0.941789235177173
5717,0.5773708249660291
5718,3.0005695930902454
5719,1.3519528891766779
5720,-1.3431939913028152
5721,-1.5862774567170923
5722,-1.084176809635731
5723,1.374046287348276
5724,-0.25688475356734697
5725,-0.6571919930827433
5726,-1.446616205823723
5727,2.0062260007117168
5728,0.8911463035928424
5729,-0.43649457148506393
5730,-1.0107743411061376
5731,1.3059979529570414
5732,0.0
5733,2.190476897984613
5734,1.1228336811775832
5735,-1.5375891682129184
5736,3.6851529835371317
5737,2.148145025390787
5738,0.8120977646776598
5739,1.5329348091091326
5740,-1.2493006652637832
5741,0.18131114481424063
5742,-0.22466961788810416
5743,-0.360584550103909
5744,1.9529243294140182
5745,0.7697913698163996
5746,-0.9423900854955806
5747,-1.691117486461518
5748,2.437532757793046
5749,-0.7080142990029366
5750,-0.32475950800271575
5751,0.0
5752,1.6190791886133866
5753,-1.084176809635731
5754,-1.084176809635731
5755,1.9529243294140182
5756,2.190476897984613
5757,0.3330416938379186
5758,-1.0107743411061376
5759,-0.8182806639107879
5760,1.8959644267981177
5761,0.8120977646776598
5762,-0.7616073895492042
5763,0.941789235177173
5764,0.3330416938379186
5765,-0.10569992080020062
5766,0.8524959452108115
5767,-0.3977936370413622
5768,-0.07814727111450857
5769,2.190476897984613
5770,-1.1633662929807496
5771,2.5766994903574556
5772,-0.10569992080020062
5773,-0.051373648083098564
5774,-0.32475950800271575
5775,2.8715453924030294
5776,1.3059979529570414
5777,3.6547151295917564
5778,1.2321536663951613
5779,0.09503356938230334
5780,1.4166055286471972
5781,2.190476897984613
5782,1.1792003702035916
5783,1.151470169325582
5784,-1.3431939913028152
5785,-0.051373648083098564
5786,1.9529243294140182
5787,0.09503356938230334
5788,1.6972865867888325
5789,-0.10569992080020062
5790,-0.1340768722641932
5791,-0.025337374222335802
5792,-0.5188701567500943
5793,0.8524959452108115
5794,0.18131114481424063
5795,1.2574715021976643
5796,-0.10569992080020062
5797,0.6294472920588415
5798,-0.47680811823172703
5799,-0.5628342982688278
5800,-0.9423900854955806
5801,2.0562998871951033
5802,-0.1633274222600536
5803,-0.07814727111450857
5804,-0.5188701567500943
5805,0.8911463035928424
5806,0.18131114481424063
5807,0.4004904389470194
5808,2.103505258661656
5809,1.3059979529570414
5810,-1.1633662929807496
5811,0.0
5812,-0.051373648083098564
5813,1.5146105176338895
5814,0.46332800175040784
5815,0.0
5816,0.9637518672543439
5817,-1.8077245224037037
5818,1.395588466611029
5819,0.18131114481424063
5820,0.941789235177173
5821,0.8524959452108115
5822,1.9529243294140182
5823,-0.5188701567500943
5824,-1.1633662929807496
5825,-0.9423900854955806
5826,-0.3977936370413622
5827,1.5329348091091326
5828,2.305690528034627
5829,-0.025337374222335802
5830,2.0062260007117168
5831,-1.3431939913028152
5832,-0.43649457148506393
5833,-2.3628220563152116
5834,-1.1633662929807496
5835,2.2690710869492414
5836,0.7697913698163996
5837,-0.10569992080020062
5838,1.0625984007532543
5839,0.7253934857334133
5840,1.5146105176338895
5841,0.09503356938230334
5842,1.3519528891766779
5843,-0.608875092836334
5844,-0.47680811823172703
5845,2.0062260007117168
5846,0.0
5847,0.9979429002108829
5848,-0.8182806639107879
5849,1.093231536745501
5850,0.6786934111100942
5851,-0.608875092836334
5852,-0.25688475356734697
5853,-0.43649457148506393
5854,-0.07814727111450857
5855,2.4961405530380456
5856,0.09503356938230334
5857,-0.8783977865783749
5858,-1.3431939913028152
5859,-2.1726536863035086
5860,3.3131026725316386
5861,-1.1633662929807496
5862,2.190476897984613
5863,0.6294472920588415
5864,-0.8783977865783749
5865,1.6190791886133866
5866,-0.32475950800271575
5867,1.9529243294140182
5868,2.103505258661656
5869,0.09503356938230334
5870,-0.6571919930827433
5871,-1.3431939913028152
5872,1.4166055286471972
5873,-0.6571919930827433
5874,1.6190791886133866
5875,0.9637518672543439
5876,-0.5188701567500943
5877,1.8348246597291769
5878,-0.7080142990029366
5879,0.5773708249660291
5880,-0.43649457148506393
5881,0.26027532256382296
5882,1.32928019577381
5883,-0.22466961788810416
5884,0.18131114481424063
5885,1.151470169325582
5886,-0.025337374222335802
5887,-3.909948283381706
5888,-0.29022188677859606
5889,1.151470169325582
5890,-0.8182806639107879
5891,0.9281899915426999
5892,0.6294472920588415
5893,0.4004904389470194
5894,2.4961405530380456
5895,-0.7080142990029366
5896,0.9281899915426999
5897,-0.5628342982688278
5898,0.7697913698163996
5899,0.7253934857334133
5900,-0.22466961788810416
5901,-1.0107743411061376
5902,0.3330416938379186
5903,-0.32475950800271575
5904,2.853795804128971
5905,-0.8783977865783749
5906,-0.10569992080020062
5907,-0.1340768722641932
5908,2.0562998871951033
5909,1.282073498719956
5910,1.3059979529570414
5911,-0.1340768722641932
5912,1.282073498719956
5913,0.09503356938230334
5914,1.0308621491354881
5915,1.2574715021976643
5916,0.09503356938230334
5917,0.941789235177173
5918,1.495885072108243
5919,2.0062260007117168
5920,-0.29022188677859606
5921,-0.8783977865783749
5922,-0.6571919930827433
5923,-0.22466961788810416
5924,2.6261998004670084
5925,-1.446616205823723
5926,-1.3431939913028152
5927,0.8911463035928424
5928,2.2690710869492414
5929,0.7697913698163996
5930,2.4961405530380456
5931,-0.47680811823172703
5932,-0.8182806639107879
5933,2.437532757793046
5934,-0.608875092836334
5935,-1.0107743411061376
5936,-1.084176809635731
5937,-0.47680811823172703
5938,-0.1340768722641932
5939,-1.084176809635731
5940,1.9529243294140182
5941,0.18131114481424063
5942,0.09503356938230334
5943,0.09503356938230334
5944,-0.5188701567500943
5945,-1.084176809635731
5946,0.8120977646776598
5947,0.8524959452108115
5948,0.3330416938379186
5949,0.9979429002108829
5950,1.2060783884840856
5951,-0.1340768722641932
5952,-0.7080142990029366
5953,-1.1633662929807496
5954,1.495885072108243
5955,0.09503356938230334
5956,1.8348246597291769
5957,0.5773708249660291
5958,-1.3431939913028152
5959,1.395588466611029
5960,2.340725633651285
5961,0.6786934111100942
5962,-0.8182806639107879
5963,1.093231536745501
5964,-0.6571919930827433
5965,0.8120977646776598
5966,1.0308621491354881
5967,2.0062260007117168
5968,-0.19350537729798564
5969,1.151470169325582
5970,-0.5188701567500943
5971,0.18131114481424063
5972,0.0
5973,0.9281899915426999
5974,-0.3977936370413622
5975,1.4571598952476943
5976,-0.19350537729798564
5977,0.26027532256382296
5978,2.0562998871951033
5979,2.0062260007117168
5980,-0.5188701567500943
5981,-0.8783977865783749
5982,-0.8783977865783749
5983,-0.32475950800271575
5984,0.18131114481424063
5985,1.2574715021976643
5986,-0.608875092836334
5987,1.8348246597291769
5988,-0.07814727111450857
5989,1.0308621491354881
5990,1.2060783884840856
5991,1.0625984007532543
5992,0.8120977646776598
5993,1.6190791886133866
5994,-0.32475950800271575
5995,2.2690710869492414
5996,2.6261998004670084
5997,-0.1633274222600536
5998,-0.47680811823172703
5999,-1.6373727343056521
6000,-0.6571919930827433
6001,0.9281899915426999
6002,2.148145025390787
6003,-1.1633662929807496
6004,0.9281899915426999
6005,0.7253934857334133
6006,2.0062260007117168
6007,-0.1340768722641932
6008,0.09503356938230334
6009,0.18131114481424063
6010,1.6972865867888325
6011,-0.47680811823172703
6012,2.190476897984613
6013,2.148145025390787
6014,0.8911463035928424
6015,-0.47680811823172703
6016,0.09503356938230334
6017,-0.10569992080020062
6018,-0.7616073895492042
6019,2.6018358812527063
6020,1.3519528891766779
6021,2.340725633651285
6022,-0.32475950800271575
6023,1.0625984007532543
6024,0.09503356938230334
6025,2.0062260007117168
6026,-1.8077245224037037
6027,1.6190791886133866
6028,1.3059979529570414
6029,-0.5188701567500943
6030,-0.29022188677859606
6031,1.151470169325582
6032,1.1228336811775832
6033,-0.19350537729798564
6034,-0.9423900854955806
6035,-0.1633274222600536
6036,-0.22466961788810416
6037,0.4004904389470194
6038,2.103505258661656
6039,1.7688646632466032
6040,1.2060783884840856
6041,-1.2493006652637832
6042,-0.22466961788810416
6043,-0.29022188677859606
6044,-0.29022188677859606
6045,0.941789235177173
6046,1.282073498719956
6047,0.09503356938230334
6048,0.7253934857334133
6049,1.151470169325582
6050,0.18131114481424063
6051,-0.9423900854955806
6052,-0.22466961788810416
6053,1.7688646632466032
6054,-0.8182806639107879
6055,1.2321536663951613
6056,0.9637518672543439
6057,0.46332800175040784
6058,0.941789235177173
6059,0.9281899915426999
6060,0.6294472920588415
6061,1.495885072108243
6062,0.941789235177173
6063,0.18131114481424063
6064,1.4767410535131245
6065,-0.19350537729798564
6066,-0.360584550103909
6067,0.4004904389470194
6068,1.0308621491354881
6069,1.3059979529570414
6070,0.8911463035928424
6071,1.495885072108243
6072,-0.6571919930827433
6073,-0.051373648083098564
6074,1.8348246597291769
6075,-0.051373648083098564
6076,1.395588466611029
6077,1.8959644267981177
6078,1.7688646632466032
6079,-0.9423900854955806
6080,-0.1340768722641932
6081,0.7253934857334133
6082,1.7688646632466032
6083,1.495885072108243
6084,1.9529243294140182
6085,1.6190791886133866
6086,0.26027532256382296
6087,0.18131114481424063
6088,1.0308621491354881
6089,-0.7616073895492042
6090,1.4166055286471972
6091,-0.5188701567500943
6092,1.5146105176338895
6093,-3.909948283381706
6094,-0.10569992080020062
6095,0.7697913698163996
6096,0.09503356938230334
6097,-1.1633662929807496
6098,1.2060783884840856
6099,0.46332800175040784
6100,-0.8182806639107879
6101,1.7688646632466032
6102,-0.6571919930827433
6103,-0.10569992080020062
6104,-0.43649457148506393
6105,1.495885072108243
6106,1.2574715021976643
6107,-0.22466961788810416
6108,-1.3431939913028152
6109,-1.0107743411061376
6110,-0.29022188677859606
6111,-1.084176809635731
6112,0.18131114481424063
6113,1.8959644267981177
6114,1.0625984007532543
6115,0.6786934111100942
6116,0.9281899915426999
6117,1.9529243294140182
6118,0.09503356938230334
6119,1.7688646632466032
6120,0.5773708249660291
6121,1.1228336811775832
6122,0.26027532256382296
6123,0.0
6124,0.9637518672543439
6125,0.09503356938230334
6126,-2.011287205857718
6127,-1.1633662929807496
6128,0.9637518672543439
6129,0.18131114481424063
6130,1.1228336811775832
6131,0.09503356938230334
6132,-1.3431939913028152
6133,0.18131114481424063
6134,-0.1633274222600536
6135,0.941789235177173
6136,-0.3977936370413622
6137,1.1792003702035916
6138,0.26027532256382296
6139,2.340725633651285
6140,0.9637518672543439
6141,0.09503356938230334
6142,1.0308621491354881
6143,0.46332800175040784
6144,1.9529243294140182
6145,1.093231536745501
6146,2.0062260007117168
6147,2.406539864041977
6148,0.5221298424115547
6149,0.3330416938379186
6150,1.9529243294140182
6151,2.0062260007117168
6152,0.46332800175040784
6153,0.18131114481424063
6154,3.0152809975598083
6155,1.0625984007532543
6156,1.0308621491354881
6157,0.7253934857334133
6158,-2.263529561697161
6159,-1.4910969469945392
6160,0.8524959452108115
6161,-0.29022188677859606
6162,0.4004904389470194
6163,1.6972865867888325
6164,-1.0107743411061376
6165,0.9281899915426999
6166,1.1228336811775832
6167,2.0062260007117168
6168,2.305690528034627
6169,1.7688646632466032
6170,0.8911463035928424
6171,1.9529243294140182
6172,1.2060783884840856
6173,0.6294472920588415
6174,0.3330416938379186
6175,-0.8182806639107879
6176,0.09503356938230334
6177,0.8524959452108115
6178,-1.3431939913028152
6179,0.9637518672543439
6180,1.7688646632466032
6181,1.7688646632466032
6182,0.09503356938230334
6183,1.7688646632466032
6184,1.4571598952476943
6185,1.2321536663951613
6186,0.9281899915426999
6187,1.9529243294140182
6188,1.6190791886133866
6189,1.3059979529570414
6190,0.9637518672543439
6191,-0.6571919930827433
6192,1.395588466611029
6193,1.093231536745501
6194,1.6972865867888325
6195,0.09503356938230334
6196,-0.22466961788810416
6197,0.6786934111100942
6198,1.1792003702035916
6199,0.9637518672543439
6200,-0.025337374222335802
6201,1.8959644267981177
6202,0.26027532256382296
6203,-2.730752272741645
6204,1.7688646632466032
6205,1.7688646632466032
6206,-1.691117486461518
6207,-1.4910969469945392
6208,-0.608875092836334
6209,0.6294472920588415
6210,2.5239083461397214
6211,0.9637518672543439
6212,1.6190791886133866
6213,-2.4721913811853855
6214,1.9529243294140182
6215,0.3330416938379186
6216,1.6972865867888325
6217,0.941789235177173
6218,2.190476897984613
6219,-0.29022188677859606
6220,1.9529243294140182
6221,0.6294472920588415
6222,-0.5628342982688278
6223,-0.360584550103909
6224,-0.29022188677859606
6225,2.737877635065444
6226,1.8348246597291769
6227,0.18131114481424063
6228,-0.19350537729798564
6229,2.83563200198455
6230,1.151470169325582
6231,1.3059979529570414
6232,2.9546710606016715
6233,1.32928019577381
6234,-0.9423900854955806
6235,2.190476897984613
6236,0.0
6237,1.151470169325582
6238,-1.691117486461518
6239,1.093231536745501
6240,-0.051373648083098564
6241,0.09503356938230334
6242,0.26027532256382296
6243,0.09503356938230334
6244,-0.3977936370413622
6245,-0.360584550103909
6246,0.9281899915426999
6247,2.190476897984613
